Operation Operand   Result
Add        28365     1477
Contains   27485     1478
Add        27570     1479
Add        9347      1480
Remove     34629     1481
Add        4573      1482
Contains   46445     1483
Add        27450     1484
Add        40985     1485
Add        18727     1486
Add        42810     1487
Add        43354     1488
Contains   41        1488
Add        28312     1489
Add        22192     1490
Add        39916     1491
Add        28835     1492
Add        8875      1493
Contains   24437     1494
Contains   31547     1495
Add        10332     1496
Add        43735     1497
Contains   788       1497
Contains   32410     1498
Contains   454       1498
Add        15624     1499
Add        11294     1500
Contains   615       1500
Contains   790       1500
Add        21084     1501
Add        29501     1502
Remove     6699      1503
Add        2136      1504
Add        40535     1505
Remove     11311     1506
Add        26920     1506
Contains   28006     1507
Add        31493     1508
Add        14408     1509
Add        36150     1510
Add        27926     1511
Add        11043     1512
Add        29638     1513
Add        34027     1514
Add        24469     1514
Add        48015     1515
Add        37959     1516
Contains   1199      1516
Add        3017      1517
Add        47567     1518
Contains   389       1518
Add        11939     1519
Add        18073     1520
Remove     37057     1521
Contains   813       1521
Contains   811       1521
Add        10712     1522
Add        43458     1523
Add        42899     1523
Add        36256     1524
Add        21555     1525
Add        6775      1526
Add        26565     1527
Add        19851     1528
Add        23821     1529
Add        20666     1530
Add        22631     1531
Add        19768     1532
Add        15821     1533
Add        25967     1534
Contains   42363     1535
Add        524       1536
Add        25437     1537
Add        29164     1538
Contains   755       1538
Contains   3339      1539
Add        36660     1540
Add        25566     1541
Add        49277     1542
Remove     39112     1543
Add        19219     1544
Add        34796     1545
Add        4631      1546
Add        432       1547
Add        31990     1548
Add        31054     1549
Contains   42911     1550
Remove     38675     1551
Add        42338     1552
Add        13306     1553
Add        26036     1554
Add        21030     1555
Contains   455       1555
Add        40844     1556
Add        3483      1557
Add        20382     1558
Contains   21        1558
Contains   26873     1559
Add        7641      1560
Add        9998      1561
Contains   1241      1561
Add        21035     1562
Contains   9998      1563
Add        42934     1564
Add        28337     1565
Add        172       1566
Add        38492     1567
Add        35849     1568
Add        12308     1569
Add        38601     1570
Add        40660     1570
Add        20884     1571
Add        3663      1572
Add        25477     1573
Add        4192      1574
Add        16969     1575
Add        41494     1576
Contains   1093      1576
Add        48088     1576
Add        25303     1577
Add        12156     1578
Add        38866     1579
Add        43992     1580
Add        42842     1581
