Operation Operand   Result
Add        47356     1509
Add        23045     1510
Add        47585     1511
Contains   58290     1512
Contains   1131      1512
Add        32343     1513
Contains   93014     1514
Add        89650     1515
Contains   217       1515
Add        54545     1516
Add        63761     1517
Add        70186     1518
Add        28279     1519
Add        97701     1520
Add        33473     1521
Contains   74812     1522
Add        37018     1523
Add        57148     1524
Add        59427     1525
Add        74058     1525
Add        45254     1526
Add        59036     1527
Add        93160     1528
Add        94056     1529
Add        96960     1530
Add        33481     1531
Add        30123     1532
Contains   85532     1533
Add        85643     1534
Add        19715     1535
Add        18917     1536
Add        89428     1537
Add        45209     1538
Add        52010     1539
Add        53988     1540
Add        91208     1541
Add        64654     1542
Add        925       1543
Add        16811     1544
Add        94863     1545
Remove     38239     1546
Contains   66110     1547
Add        21069     1548
Contains   899       1548
Add        28714     1549
Add        17969     1550
Add        1995      1551
Add        14973     1552
Contains   522       1552
Add        99224     1553
Add        80725     1554
Add        85657     1555
Contains   1097      1555
Add        31044     1556
Add        78721     1557
Add        65971     1558
Add        19777     1559
Add        17384     1560
Add        22179     1561
Remove     8948      1562
Add        34819     1563
Add        29329     1564
Contains   84434     1565
Add        56409     1566
Add        14858     1567
Add        31540     1568
Add        59359     1569
Add        60781     1570
Add        66062     1571
Contains   36071     1572
Add        80011     1573
Remove     39720     1574
Add        14419     1575
Add        44289     1576
Add        78223     1577
Contains   92119     1577
Add        74058     1577
Add        49763     1578
Add        72182     1579
Remove     99486     1580
Contains   1044      1580
Add        32112     1581
Add        42615     1582
Add        25680     1583
Add        28533     1584
Add        12470     1585
Contains   59677     1586
Add        76612     1587
Add        25487     1588
Add        93531     1589
Add        28778     1590
Contains   1339      1590
Add        23454     1591
Contains   7171      1592
Add        7768      1593
Contains   80972     1594
Add        11124     1595
Add        12373     1596
Add        31984     1597
Add        36793     1598
Add        76603     1599
Contains   44913     1600
Contains   1287      1600
Add        3381      1601
Add        43886     1602
Add        58989     1603
Add        79530     1604
Add        43000     1605
Remove     51075     1606
Add        97680     1607
Contains   1243      1607
Remove     32080     1608
Add        57976     1609
Add        17333     1610
Remove     52423     1611
Add        2256      1612
Add        84949     1613
Add        81812     1614
Add        95572     1615
Remove     24949     1616
Add        58161     1617
Remove     43235     1618
Add        10972     1619
